Episodio,Passos,Recompensa,Sucesso
1206,100,44.7,1
1207,100,72.4,1
1208,100,148.5,1
1209,100,98.0,1
1210,100,122.9,1
1211,100,45.4,1
1212,100,147.8,1
1213,100,102.6,1
1214,100,97.3,1
1215,100,122.2,1
1216,100,146.4,1
1217,100,72.4,1
1218,100,128.2,1
1219,100,149.2,1
1220,100,46.8,1
1221,100,121.5,1
1222,100,128.2,1
1223,100,18.4,1
1224,100,76.3,1
1225,100,103.3,1
1226,100,127.5,1
1227,100,126.8,1
1228,100,97.3,1
1229,100,50.0,1
1230,100,125.4,1
1231,100,0.2,1
1232,100,122.9,1
1233,100,122.2,1
1234,100,102.6,1
1235,100,128.2,1
1236,100,72.4,1
1237,100,146.4,1
1238,100,122.2,1
1239,100,148.5,1
1240,100,122.9,1
1241,100,148.5,1
1242,100,153.1,1
1243,100,153.8,1
1244,100,103.3,1
1245,100,98.0,1
1246,100,71.7,1
1247,100,154.5,1
1248,100,128.9,1
1249,100,103.3,1
1250,100,21.2,1
1251,100,147.1,1
1252,100,-30.0,0
1253,100,46.1,1
1254,100,72.4,1
1255,100,71.0,1
1256,100,149.2,1
1257,100,69.6,1
1258,100,95.9,1
1259,100,19.8,1
1260,100,77.0,1
1261,100,68.2,1
1262,100,122.9,1
1263,100,98.0,1
1264,100,122.2,1
1265,100,148.5,1
1266,100,20.5,1
1267,100,102.6,1
1268,100,72.4,1
1269,100,154.5,1
1270,100,71.0,1
1271,100,24.4,1
1272,100,45.4,1
1273,100,123.6,1
1274,100,98.4,1
1275,100,72.4,1
1276,100,17.7,1
1277,100,95.2,1
1278,100,76.3,1
1279,100,149.2,1
1280,100,123.6,1
1281,100,128.2,1
1282,100,148.5,1
1283,100,153.8,1
1284,100,102.6,1
1285,100,102.6,1
1286,100,46.8,1
1287,100,97.3,1
1288,100,102.6,1
1289,100,46.8,1
1290,100,121.5,1
1291,100,147.8,1
1292,100,19.8,1
1293,100,199.7,1
1294,100,174.8,1
1295,100,174.1,1
1296,100,122.9,1
1297,100,77.0,1
1298,100,98.0,1
1299,100,20.5,1
1300,100,43.3,1
1301,100,42.6,1
1302,100,41.9,1
1303,100,69.6,1
1304,100,123.6,1
1305,100,149.2,1
1306,100,72.4,1
1307,100,101.9,1
1308,100,123.6,1
1309,100,102.6,1
1310,100,205.0,1
1311,100,128.9,1
1312,100,154.5,1
1313,100,173.4,1
1314,100,101.9,1
1315,100,154.5,1
1316,100,120.8,1
1317,100,97.3,1
1318,100,154.5,1
1319,100,174.1,1
1320,100,154.5,1
1321,100,128.2,1
1322,100,147.8,1
1323,100,147.8,1
1324,100,128.9,1
1325,100,-4.4,1
1326,100,102.6,1
1327,100,122.2,1
1328,100,97.3,1
1329,100,149.2,1
1330,100,103.3,1
1331,100,153.1,1
1332,100,154.5,1
1333,100,101.9,1
1334,100,148.5,1
1335,100,123.6,1
1336,100,77.7,1
1337,100,147.8,1
1338,100,101.2,1
1339,100,122.9,1
1340,100,149.2,1
1341,100,103.3,1
1342,100,173.4,1
1343,100,-4.4,1
1344,100,103.3,1
1345,100,72.4,1
1346,100,98.0,1
1347,100,123.6,1
1348,100,174.1,1
